epoch,loss,val_loss,mae,val_mae
1,4.628619194030762,4.041257858276367,9.192561149597168,8.032354354858398
2,4.357669830322266,3.6911911964416504,8.674205780029297,7.348151683807373
3,3.4755682945251465,2.6977181434631348,6.918034076690674,5.360324859619141
4,1.3413609266281128,0.6426299214363098,2.629749059677124,1.2218596935272217
5,0.6004299521446228,0.5672300457954407,1.1389670372009277,1.0840227603912354
6,0.5813191533088684,0.8165706992149353,1.113327980041504,1.6120553016662598
7,0.5499715209007263,0.8757911920547485,1.0647311210632324,1.743659257888794
8,0.5146188735961914,0.9836695790290833,1.004312515258789,1.973310112953186
9,0.5022701621055603,1.090066909790039,0.9865697026252747,2.1970579624176025
10,0.4934477210044861,1.0427484512329102,0.9811426997184753,2.112489700317383
11,0.4948391318321228,0.9291120171546936,0.9945876598358154,1.8916420936584473
12,0.4918452203273773,0.9773747324943542,0.9960436224937439,1.9981716871261597
13,0.47674795985221863,0.7401210069656372,0.9735891819000244,1.5309830904006958
14,0.4563436210155487,0.8344694972038269,0.935698390007019,1.7286086082458496
15,0.46950221061706543,0.7881817817687988,0.9717605113983154,1.6402873992919922
16,0.4502202272415161,0.8089221119880676,0.9406410455703735,1.6864514350891113
17,0.4303986132144928,0.5672187805175781,0.903850257396698,1.2040081024169922
18,0.42312076687812805,0.4762935936450958,0.895389199256897,1.0249892473220825
19,0.4239174723625183,0.4940730333328247,0.9001827836036682,1.0661622285842896
20,0.44954025745391846,0.5061256289482117,0.9572309851646423,1.0960580110549927
21,0.4109414517879486,0.3882271945476532,0.8847870826721191,0.8568710088729858
22,0.3889467418193817,0.3551993668079376,0.8419849276542664,0.7912166714668274
23,0.3984917402267456,0.42302456498146057,0.8639278411865234,0.9385839700698853
24,0.41793838143348694,0.28122973442077637,0.9070794582366943,0.641291081905365
25,0.41457629203796387,0.30497029423713684,0.9054377675056458,0.6965152025222778
26,0.4023538827896118,0.374830424785614,0.8818299174308777,0.8479499220848083
27,0.3718336820602417,0.3475785255432129,0.8242666721343994,0.7936498522758484
28,0.38123252987861633,0.2666487395763397,0.8411974310874939,0.6161280274391174
29,0.37417277693748474,0.22414889931678772,0.8370461463928223,0.5177973508834839
30,0.3714750111103058,0.22216765582561493,0.8285225033760071,0.5131736993789673
31,0.36086124181747437,0.22753895819187164,0.8071956038475037,0.525851845741272
32,0.37189891934394836,0.21387916803359985,0.8301586508750916,0.5033933520317078
33,0.387221097946167,0.2904663681983948,0.8690633177757263,0.6755090951919556
34,0.3807707130908966,0.20269998908042908,0.857007622718811,0.47697508335113525
35,0.3555155098438263,0.17613476514816284,0.8070292472839355,0.41855937242507935
36,0.3710111677646637,0.19911953806877136,0.8400768637657166,0.4723227322101593
37,0.34048792719841003,0.19501110911369324,0.7727027535438538,0.4718870222568512
38,0.35356849431991577,0.20193655788898468,0.8029525279998779,0.48459935188293457
39,0.35507455468177795,0.2054320126771927,0.809855580329895,0.49600693583488464
40,0.3521781861782074,0.21098285913467407,0.8076213598251343,0.5051095485687256
41,0.346549928188324,0.2170732319355011,0.7943944334983826,0.527661919593811
42,0.3212924897670746,0.2261388748884201,0.7453352808952332,0.5612354278564453
43,0.33214208483695984,0.2042699158191681,0.7677266001701355,0.4975338280200958
44,0.3276786208152771,0.23993973433971405,0.7572610378265381,0.5764298439025879
45,0.331000417470932,0.21220065653324127,0.7671582698822021,0.5229898691177368
46,0.3274640440940857,0.22482208907604218,0.7615264654159546,0.5659099817276001
47,0.29499509930610657,0.27311259508132935,0.6955372095108032,0.6777392625808716
48,0.3281859755516052,0.2639846205711365,0.7693681716918945,0.6540669798851013
49,0.293334424495697,0.25780168175697327,0.6989971995353699,0.6424262523651123
50,0.31792208552360535,0.23242497444152832,0.7491416931152344,0.5854575634002686
51,0.3077528178691864,0.2721838057041168,0.7285801768302917,0.679123044013977
52,0.30559560656547546,0.2709437608718872,0.7288904786109924,0.6764213442802429
53,0.299424409866333,0.22584016621112823,0.7116644382476807,0.5787503719329834
54,0.29050779342651367,0.29919469356536865,0.6917564868927002,0.742685854434967
55,0.30233311653137207,0.33373215794563293,0.7186630964279175,0.8126388788223267
56,0.2906278073787689,0.30862778425216675,0.6957352161407471,0.7653585076332092
57,0.28639185428619385,0.3634556531906128,0.6872386932373047,0.874997615814209
58,0.28403884172439575,0.35931873321533203,0.6858595013618469,0.8694639205932617
59,0.2882900536060333,0.3541298508644104,0.695260763168335,0.8601676821708679
60,0.27418214082717896,0.34428420662879944,0.6630105972290039,0.8379268646240234
61,0.2710815668106079,0.3283388912677765,0.6568816900253296,0.8010955452919006
62,0.266848623752594,0.34791696071624756,0.6478621363639832,0.848031222820282
63,0.2769424617290497,0.36434152722358704,0.6693469882011414,0.879485011100769
64,0.26398685574531555,0.33086585998535156,0.6491725444793701,0.8115817308425903
65,0.26807770133018494,0.3348575532436371,0.6565963625907898,0.822293758392334
66,0.2656351625919342,0.3569636940956116,0.6508926153182983,0.8684300780296326
67,0.2631071209907532,0.353637158870697,0.6472927927970886,0.8606081008911133
68,0.2555047869682312,0.35058239102363586,0.6300396919250488,0.854404091835022
69,0.26524436473846436,0.35012394189834595,0.6502953767776489,0.8547219634056091
70,0.26371651887893677,0.3697454631328583,0.6476858258247375,0.8976507186889648
71,0.250618040561676,0.37834739685058594,0.6178945302963257,0.9081261157989502
72,0.2596839368343353,0.3811362683773041,0.640132486820221,0.9171286225318909
73,0.2575214207172394,0.3558655381202698,0.6375259160995483,0.8715661764144897
74,0.24060878157615662,0.3539451062679291,0.6031714081764221,0.8638237714767456
75,0.2492874711751938,0.3200572431087494,0.6213183999061584,0.7915279269218445
