epoch,loss,val_loss,mae,val_mae
1,4.633654594421387,4.059723854064941,9.125003814697266,7.999176025390625
2,4.429130554199219,3.7012667655944824,8.752664566040039,7.308488845825195
3,3.7696175575256348,2.7160696983337402,7.447748184204102,5.33760404586792
4,1.9706779718399048,2.1388158798217773,3.829862356185913,4.171443462371826
5,1.0739216804504395,2.0088672637939453,2.0385093688964844,3.91861891746521
6,0.6342862844467163,1.9531539678573608,1.1765880584716797,3.8514537811279297
7,0.4657396376132965,1.8529064655303955,0.8587368726730347,3.6699721813201904
8,0.4197307825088501,1.8499257564544678,0.7799815535545349,3.680389881134033
9,0.3860892653465271,1.9036269187927246,0.7264414429664612,3.804202079772949
10,0.3701823949813843,1.840631127357483,0.6996674537658691,3.6859021186828613
11,0.36396628618240356,1.8468393087387085,0.7018593549728394,3.706061840057373
12,0.36351412534713745,1.8588697910308838,0.7122005820274353,3.7412664890289307
13,0.32778260111808777,1.8607853651046753,0.6520974636077881,3.7540574073791504
14,0.3339521586894989,1.7990895509719849,0.6651378870010376,3.624162435531616
15,0.3372999131679535,1.8089373111724854,0.6866706013679504,3.6637215614318848
16,0.3184751272201538,1.7986682653427124,0.6556074023246765,3.6540091037750244
17,0.29962095618247986,1.7510255575180054,0.6202400922775269,3.559370279312134
18,0.3151753842830658,1.7180492877960205,0.6585400700569153,3.49723482131958
19,0.2921004295349121,1.7702863216400146,0.6160802841186523,3.615628957748413
20,0.2770061492919922,1.7210031747817993,0.5866670608520508,3.5165750980377197
21,0.2851126492023468,1.6961963176727295,0.6085469126701355,3.466867446899414
22,0.27229270339012146,1.6795839071273804,0.5847117304801941,3.437002182006836
23,0.27615970373153687,1.658587098121643,0.5951945185661316,3.4020094871520996
24,0.2730983793735504,1.6192718744277954,0.5951917171478271,3.324965238571167
25,0.246014803647995,1.587044596672058,0.5396804809570312,3.260056734085083
26,0.26476263999938965,1.5526727437973022,0.5826146006584167,3.1913974285125732
27,0.24987605214118958,1.538960576057434,0.5576092004776001,3.1739256381988525
28,0.24705368280410767,1.5086090564727783,0.5501304864883423,3.111729145050049
29,0.23728542029857635,1.4963101148605347,0.5372133851051331,3.0888490676879883
30,0.23426474630832672,1.4578911066055298,0.5325742363929749,3.009099245071411
31,0.23005609214305878,1.4665507078170776,0.5249541997909546,3.041463613510132
32,0.24757947027683258,1.406908392906189,0.5662788152694702,2.9190032482147217
33,0.23118554055690765,1.3993957042694092,0.5342870950698853,2.9066386222839355
34,0.21492545306682587,1.3612258434295654,0.4992047846317291,2.82499098777771
35,0.2152746170759201,1.3768559694290161,0.5044385194778442,2.8596975803375244
36,0.21365420520305634,1.353484034538269,0.5010466575622559,2.8118529319763184
37,0.20830947160720825,1.2920522689819336,0.4934627413749695,2.6807546615600586
38,0.20447053015232086,1.297450304031372,0.48365792632102966,2.7018375396728516
39,0.20835576951503754,1.2888191938400269,0.4936661124229431,2.697575092315674
40,0.1963355541229248,1.2799928188323975,0.46856585144996643,2.6837809085845947
41,0.18944212794303894,1.2873659133911133,0.45295676589012146,2.7011871337890625
42,0.19717250764369965,1.2434022426605225,0.4796096384525299,2.608851671218872
43,0.19869107007980347,1.211983561515808,0.4822651445865631,2.5517280101776123
44,0.17924484610557556,1.167309045791626,0.44104716181755066,2.4598803520202637
45,0.18238861858844757,1.1586464643478394,0.45107245445251465,2.445507526397705
46,0.1855645775794983,1.0962705612182617,0.45523062348365784,2.320653200149536
47,0.18140944838523865,1.0461783409118652,0.4449635148048401,2.2221806049346924
48,0.1765795797109604,0.9733749032020569,0.44364067912101746,2.0720584392547607
49,0.1843491643667221,0.9343699812889099,0.4624841511249542,2.002236843109131
50,0.18390779197216034,0.9050504565238953,0.4676474332809448,1.9449130296707153
51,0.1868152916431427,0.813482940196991,0.4751727283000946,1.7507457733154297
52,0.17822498083114624,0.8072784543037415,0.44750794768333435,1.7550653219223022
53,0.1763056218624115,0.7695112824440002,0.44890445470809937,1.6697379350662231
54,0.16107060015201569,0.7833218574523926,0.4166112542152405,1.7097346782684326
55,0.16632963716983795,0.7468467354774475,0.43059802055358887,1.6367106437683105
56,0.15829350054264069,0.7130721807479858,0.41373932361602783,1.5702604055404663
57,0.1755664199590683,0.62407386302948,0.4532153308391571,1.3753645420074463
58,0.15705972909927368,0.5727018713951111,0.41736170649528503,1.2712233066558838
59,0.15894624590873718,0.6062182188034058,0.4179139733314514,1.359966516494751
60,0.15578842163085938,0.5543710589408875,0.41522216796875,1.2474150657653809
61,0.15274474024772644,0.5301851630210876,0.40964919328689575,1.2077751159667969
62,0.16316081583499908,0.4771113693714142,0.4341319501399994,1.0968536138534546
63,0.16151763498783112,0.4840133786201477,0.4284835457801819,1.1145355701446533
64,0.14960581064224243,0.442657470703125,0.40636762976646423,1.0321522951126099
65,0.15630054473876953,0.40599408745765686,0.41805750131607056,0.9544903039932251
66,0.14382223784923553,0.3566751480102539,0.3924558162689209,0.8440715074539185
67,0.15248064696788788,0.36967742443084717,0.4157876670360565,0.8915165066719055
68,0.15359309315681458,0.3589983582496643,0.4186972379684448,0.8630857467651367
69,0.13817161321640015,0.36755385994911194,0.3821205496788025,0.8868142366409302
70,0.1422557234764099,0.37076762318611145,0.39311981201171875,0.8993373513221741
71,0.14348100125789642,0.35534948110580444,0.3996942341327667,0.8704842925071716
72,0.14245682954788208,0.2766237258911133,0.39912718534469604,0.6905288100242615
73,0.14363914728164673,0.31039509177207947,0.4012526571750641,0.7712584137916565
74,0.13690415024757385,0.30042409896850586,0.38799914717674255,0.7385623455047607
75,0.13372735679149628,0.358682245016098,0.3793847858905792,0.8727628588676453
76,0.13489267230033875,0.36437466740608215,0.38281822204589844,0.8833228349685669
77,0.13368895649909973,0.3473717272281647,0.3867567181587219,0.8519091010093689
78,0.130391463637352,0.3960995376110077,0.3759635090827942,0.9588068723678589
79,0.14451466500759125,0.3376544117927551,0.4116327464580536,0.8216907382011414
80,0.12597012519836426,0.3611900806427002,0.37319260835647583,0.8798022866249084
81,0.1278037577867508,0.37377914786338806,0.3713902235031128,0.9051235914230347
82,0.12923097610473633,0.4149502217769623,0.3799450397491455,1.000854730606079
83,0.13708361983299255,0.37867486476898193,0.4003504514694214,0.9172229170799255
84,0.12431475520133972,0.3694613575935364,0.3721450865268707,0.8953990340232849
85,0.12082668393850327,0.38350459933280945,0.36508437991142273,0.9286263585090637
86,0.1169002428650856,0.35258081555366516,0.35234200954437256,0.866898775100708
87,0.11496628820896149,0.3455258905887604,0.35261568427085876,0.8508009314537048
88,0.12007700651884079,0.3670075833797455,0.36497604846954346,0.9003378748893738
89,0.1281200349330902,0.31095072627067566,0.389589786529541,0.7749645709991455
90,0.11342798173427582,0.34664878249168396,0.3466160297393799,0.854439914226532
91,0.1166476234793663,0.33571839332580566,0.3612407445907593,0.8344424366950989
92,0.10841628909111023,0.3325294256210327,0.337950199842453,0.8301615118980408
93,0.11609036475419998,0.31128430366516113,0.3580867052078247,0.782530665397644
94,0.11201881617307663,0.31234031915664673,0.34660303592681885,0.785719096660614
95,0.11522194743156433,0.3296416997909546,0.35704290866851807,0.8219990134239197
96,0.10992724448442459,0.36095455288887024,0.3487122058868408,0.8892470598220825
97,0.11550716310739517,0.3723224401473999,0.361267626285553,0.9149928689002991
98,0.109872967004776,0.384403795003891,0.3455027639865875,0.9441715478897095
99,0.1077776774764061,0.38854169845581055,0.3440161347389221,0.9478766918182373
100,0.11066153645515442,0.40759071707725525,0.3498338758945465,0.9900461435317993
101,0.10974778234958649,0.41677793860435486,0.3492879569530487,1.0083014965057373
102,0.10583488643169403,0.3957468867301941,0.34005361795425415,0.959326982498169
103,0.10880494862794876,0.41043904423713684,0.3443446457386017,0.9921051859855652
104,0.10700369626283646,0.392091304063797,0.3463888168334961,0.9451704621315002
105,0.10995640605688095,0.41932329535484314,0.3508414924144745,1.0084954500198364
106,0.11296574771404266,0.4484342932701111,0.36055946350097656,1.0720868110656738
107,0.10410265624523163,0.45661482214927673,0.3365832567214966,1.0877954959869385
108,0.1091645136475563,0.4570305645465851,0.34904909133911133,1.0897616147994995
109,0.1042909324169159,0.4336576461791992,0.3392951786518097,1.041507601737976
110,0.10640369355678558,0.4347296357154846,0.34259870648384094,1.0448740720748901
111,0.11026900261640549,0.44474542140960693,0.35204336047172546,1.0627738237380981
112,0.10663432627916336,0.448585569858551,0.3456052541732788,1.0676096677780151
